order_date,ship_date,ship_mode,segment,city,state,region,category,sub-category,product_name,sales,order_year,order_month,order_day,shipping_time,category_avg_sales,day_of_week,is_weekend,month,year,quarter,is_month_start,is_month_end,log_sales,region_avg_sales,city_order_count,product_name_length,shipping_days
2016-11-13,2016-11-17,Standard Class,Consumer,Aurora,Colorado,West,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,2016,11,13,4 days,119.38100084616687,6,1,11,2016,4,0,0,3.6344760652345496,226.18461289808917,68,60,4
2018-11-23,2018-11-28,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,2018,11,23,5 days,456.40147435190295,4,0,11,2018,4,0,0,4.318980332956246,243.52406695869837,51,50,5
2018-11-23,2018-11-28,Standard Class,Consumer,Charlotte,North Carolina,South,Technology,Phones,Speck Products Candyshell Flip Case,27.992,2018,11,23,5 days,456.40147435190295,4,0,11,2018,4,0,0,3.367019929860569,243.52406695869837,51,35,5
2018-11-23,2018-11-28,Standard Class,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,Newell Chalk Holder,3.304,2018,11,23,5 days,119.38100084616687,4,0,11,2018,4,0,0,1.4595448228594834,243.52406695869837,51,19,5
2016-10-15,2016-10-20,Standard Class,Home Office,Orland Park,Illinois,Central,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,2016,10,15,5 days,456.40147435190295,5,1,10,2016,4,0,0,5.831765168350307,216.35788897672376,1,32,5
2018-12-25,2018-12-30,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2018,12,25,5 days,350.687146701974,1,0,12,2018,4,0,0,3.7602694502006093,240.3869806034483,891,24,5
2017-11-03,2017-11-10,Standard Class,Consumer,Urbandale,Iowa,Central,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2017,11,3,7 days,119.38100084616687,4,0,11,2017,4,0,0,4.343285806357451,216.35788897672376,3,47,7
2017-11-03,2017-11-10,Standard Class,Consumer,Urbandale,Iowa,Central,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,2017,11,3,7 days,119.38100084616687,4,0,11,2017,4,0,0,3.3407394126250414,216.35788897672376,3,32,7
2015-08-25,2015-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,2015,8,25,2 days,119.38100084616687,1,0,8,2015,3,0,0,3.7159107931649666,240.3869806034483,220,40,2
2015-08-25,2015-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2015,8,25,2 days,119.38100084616687,1,0,8,2015,3,0,0,1.7439688053917064,240.3869806034483,220,39,2
2015-08-25,2015-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1921,23.976,2015,8,25,2 days,119.38100084616687,1,0,8,2015,3,0,0,3.217915363773076,240.3869806034483,220,10,2
2015-08-25,2015-08-27,Second Class,Consumer,Columbus,Ohio,East,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,2015,8,25,2 days,119.38100084616687,1,0,8,2015,3,0,0,4.8787330498789885,240.3869806034483,220,53,2
2016-03-02,2016-03-06,Standard Class,Consumer,Seattle,Washington,West,Furniture,Tables,Hon Racetrack Conference Tables,787.53,2016,3,2,4 days,350.687146701974,2,0,3,2016,1,0,0,6.670170452603868,226.18461289808917,426,31,4
2016-04-05,2016-04-10,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,2016,4,5,5 days,119.38100084616687,1,0,4,2016,2,0,0,5.067607764723911,243.52406695869837,13,41,5
2017-06-12,2017-06-15,First Class,Consumer,Wilmington,Delaware,East,Furniture,Furnishings,Artistic Insta-Plaque,47.04,2017,6,12,3 days,350.687146701974,0,0,6,2017,2,0,0,3.872033997211783,240.3869806034483,36,21,3
2017-06-12,2017-06-15,First Class,Consumer,Wilmington,Delaware,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,2017,6,12,3 days,119.38100084616687,0,0,6,2017,2,0,0,3.460723360976182,240.3869806034483,36,52,3
2017-06-12,2017-06-15,First Class,Consumer,Wilmington,Delaware,East,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,2017,6,12,3 days,119.38100084616687,0,0,6,2017,2,0,0,5.427413939882447,240.3869806034483,36,34,3
2017-06-12,2017-06-15,First Class,Consumer,Wilmington,Delaware,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,2017,6,12,3 days,119.38100084616687,0,0,6,2017,2,0,0,4.753762590037918,240.3869806034483,36,44,3
2017-06-12,2017-06-15,First Class,Consumer,Wilmington,Delaware,East,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,2017,6,12,3 days,456.40147435190295,0,0,6,2017,2,0,0,4.234686046775173,240.3869806034483,36,95,3
2015-12-26,2015-12-28,Second Class,Home Office,Houston,Texas,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,2015,12,26,2 days,350.687146701974,5,1,12,2015,4,0,0,6.399522956368744,216.35788897672376,374,39,2
2015-09-20,2015-09-25,Standard Class,Consumer,Bloomington,Illinois,Central,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,2015,9,20,5 days,350.687146701974,6,1,9,2015,3,0,0,6.427620502536943,216.35788897672376,15,31,5
2018-11-05,2018-11-12,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2018,11,5,7 days,119.38100084616687,0,0,11,2018,4,0,0,1.2202397767898079,226.18461289808917,63,43,7
2018-11-05,2018-11-12,Standard Class,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,2018,11,5,7 days,119.38100084616687,0,0,11,2018,4,0,0,5.50122555695038,226.18461289808917,63,40,7
2017-11-06,2017-11-10,Second Class,Home Office,Los Angeles,California,West,Furniture,Chairs,"Global Task Chair, Black",81.424,2017,11,6,4 days,350.687146701974,0,0,11,2017,4,0,0,4.411876656642767,226.18461289808917,728,24,4
2017-11-06,2017-11-10,Second Class,Home Office,Los Angeles,California,West,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,2017,11,6,4 days,350.687146701974,0,0,11,2017,4,0,0,5.478803907396261,226.18461289808917,728,52,4
2018-02-02,2018-02-05,First Class,Corporate,Columbus,Ohio,East,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,2018,2,2,3 days,456.40147435190295,4,0,2,2018,1,0,0,4.110381939919725,240.3869806034483,220,73,3
2018-02-02,2018-02-05,First Class,Corporate,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1916,78.304,2018,2,2,3 days,119.38100084616687,4,0,2,2018,1,0,0,4.3732885687305965,240.3869806034483,220,10,3
2018-02-02,2018-02-05,First Class,Corporate,Columbus,Ohio,East,Office Supplies,Fasteners,Staples,21.456,2018,2,2,3 days,119.38100084616687,4,0,2,2018,1,0,0,3.1115578390595813,240.3869806034483,220,7,3
2017-10-13,2017-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 195,20.04,2017,10,13,6 days,119.38100084616687,4,0,10,2017,4,0,0,3.046425387869509,226.18461289808917,26,9,6
2017-10-13,2017-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Paper,Xerox 1880,35.44,2017,10,13,6 days,119.38100084616687,4,0,10,2017,4,0,0,3.5956670723917576,226.18461289808917,26,10,6
2017-10-13,2017-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,2017,10,13,6 days,119.38100084616687,4,0,10,2017,4,0,0,2.5273273656719524,226.18461289808917,26,41,6
2017-10-13,2017-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Fasteners,Ideal Clamps,4.02,2017,10,13,6 days,119.38100084616687,4,0,10,2017,4,0,0,1.6134299337036377,226.18461289808917,26,12,6
2017-10-13,2017-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Binders,GBC Wire Binding Strips,76.176,2017,10,13,6 days,119.38100084616687,4,0,10,2017,4,0,0,4.346088527868252,226.18461289808917,26,23,6
2017-10-13,2017-10-19,Standard Class,Consumer,Roseville,California,West,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,2017,10,13,6 days,119.38100084616687,4,0,10,2017,4,0,0,4.202899968776446,226.18461289808917,26,25,6
2017-10-13,2017-10-19,Standard Class,Consumer,Roseville,California,West,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,2017,10,13,6 days,350.687146701974,4,0,10,2017,4,0,0,3.786913194385302,226.18461289808917,26,28,6
2017-09-05,2017-09-07,Second Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2017,9,5,2 days,350.687146701974,1,0,9,2017,3,0,0,4.428433007488037,240.3869806034483,532,62,2
2018-09-18,2018-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Art,Newell 343,8.82,2018,9,18,5 days,119.38100084616687,1,0,9,2018,3,0,0,2.2844211223663744,226.18461289808917,500,10,5
2018-09-18,2018-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,2018,9,18,5 days,119.38100084616687,1,0,9,2018,3,0,0,2.4731713935695794,226.18461289808917,500,39,5
2018-09-18,2018-09-23,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Paper,Xerox 1911,143.7,2018,9,18,5 days,119.38100084616687,1,0,9,2018,3,0,0,4.974662633637438,226.18461289808917,500,10,5
2018-12-22,2018-12-27,Standard Class,Consumer,Independence,Missouri,Central,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,2018,12,22,5 days,119.38100084616687,5,1,12,2018,4,0,0,6.733913665620719,216.35788897672376,2,50,5
2016-09-07,2016-09-12,Standard Class,Consumer,Pasadena,California,West,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,2016,9,7,5 days,119.38100084616687,2,0,9,2016,3,0,0,6.511641312348043,226.18461289808917,42,30,5
2015-10-22,2015-10-28,Standard Class,Home Office,Newark,Ohio,East,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,2015,10,22,6 days,350.687146701974,3,0,10,2015,4,0,0,4.552697248726974,240.3869806034483,92,40,6
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,2017,12,5,4 days,456.40147435190295,1,0,12,2017,4,0,0,5.954411482905271,216.35788897672376,37,62,4
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,2017,12,5,4 days,456.40147435190295,1,0,12,2017,4,0,0,5.017081141579645,216.35788897672376,37,41,4
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,2017,12,5,4 days,350.687146701974,1,0,12,2017,4,0,0,7.577040002277407,216.35788897672376,37,59,4
2017-12-05,2017-12-09,Standard Class,Corporate,Franklin,Wisconsin,Central,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,2017,12,5,4 days,119.38100084616687,1,0,12,2017,4,0,0,5.150687049544013,216.35788897672376,37,32,4
2017-03-13,2017-03-16,First Class,Home Office,Scottsdale,Arizona,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,2017,3,13,3 days,119.38100084616687,0,0,3,2017,1,0,0,5.068400930946398,226.18461289808917,12,65,3
2017-03-13,2017-03-16,First Class,Home Office,Scottsdale,Arizona,West,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2017,3,13,3 days,456.40147435190295,0,0,3,2017,1,0,0,5.3190215481063285,226.18461289808917,12,40,3
2016-05-31,2016-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,2016,5,31,2 days,119.38100084616687,1,0,5,2016,2,0,1,4.083957469335614,226.18461289808917,42,52,2
2016-05-31,2016-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Paper,Xerox 1883,105.52,2016,5,31,2 days,119.38100084616687,1,0,5,2016,2,0,1,4.668332760945732,226.18461289808917,42,10,2
2016-05-31,2016-06-02,First Class,Corporate,San Jose,California,West,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,2016,5,31,2 days,119.38100084616687,1,0,5,2016,2,0,1,4.405254760793088,226.18461289808917,42,58,2
2016-05-28,2016-06-03,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Art,Newell 311,6.63,2016,5,28,6 days,119.38100084616687,5,1,5,2016,2,0,0,2.0320878452963655,226.18461289808917,426,10,6
2015-03-01,2015-03-06,Second Class,Consumer,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2015,3,1,5 days,350.687146701974,6,1,3,2015,1,1,0,6.128108590405284,226.18461289808917,426,39,5
2017-11-20,2017-11-24,Standard Class,Consumer,Edmond,Oklahoma,Central,Office Supplies,Labels,Avery 519,14.62,2017,11,20,4 days,119.38100084616687,0,0,11,2017,4,0,0,2.7485521444115397,216.35788897672376,2,9,4
2017-11-20,2017-11-24,Standard Class,Consumer,Edmond,Oklahoma,Central,Technology,Phones,Avaya 5420 Digital phone,944.93,2017,11,20,4 days,456.40147435190295,0,0,11,2017,4,0,0,6.852168570542386,216.35788897672376,2,24,4
2017-05-11,2017-05-12,First Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1920,5.98,2017,5,11,1 days,119.38100084616687,3,0,5,2017,2,0,0,1.9430489167742813,226.18461289808917,728,10,1
2016-12-28,2016-12-31,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2016,12,28,3 days,456.40147435190295,2,0,12,2016,4,0,0,4.0142907433757244,240.3869806034483,532,32,3
2017-11-16,2017-11-20,Standard Class,Consumer,Carlsbad,New Mexico,West,Office Supplies,Envelopes,Staple envelope,28.4,2017,11,16,4 days,119.38100084616687,3,0,11,2017,4,0,0,3.380994674344636,226.18461289808917,11,15,4
2017-11-07,2017-11-11,Standard Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2017,11,7,4 days,119.38100084616687,1,0,11,2017,4,0,0,3.3562000157314196,226.18461289808917,426,47,4
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,2015,9,8,4 days,119.38100084616687,1,0,9,2015,3,0,0,2.3920600994216485,216.35788897672376,59,28,4
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,2015,9,8,4 days,456.40147435190295,1,0,9,2015,3,0,0,9.007116107819794,216.35788897672376,59,41,4
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,2015,9,8,4 days,119.38100084616687,1,0,9,2015,3,0,0,5.6237575446024195,216.35788897672376,59,45,4
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,2015,9,8,4 days,350.687146701974,1,0,9,2015,3,0,0,7.462249402126681,216.35788897672376,59,24,4
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,2015,9,8,4 days,119.38100084616687,1,0,9,2015,3,0,0,3.498445077209431,216.35788897672376,59,34,4
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,2015,9,8,4 days,119.38100084616687,1,0,9,2015,3,0,0,5.1872740677547124,216.35788897672376,59,44,4
2015-09-08,2015-09-12,Standard Class,Consumer,San Antonio,Texas,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,2015,9,8,4 days,456.40147435190295,1,0,9,2015,3,0,0,4.976568211479705,216.35788897672376,59,45,4
2015-08-05,2015-08-09,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,2015,8,5,4 days,119.38100084616687,2,0,8,2015,3,0,0,3.088311454847084,226.18461289808917,728,74,4
2015-08-05,2015-08-09,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Xerox 1913,110.96,2015,8,5,4 days,119.38100084616687,2,0,8,2015,3,0,0,4.718141664647253,226.18461289808917,728,10,4
2015-08-05,2015-08-09,Standard Class,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,2015,8,5,4 days,350.687146701974,2,0,8,2015,3,0,0,5.83230467553532,226.18461289808917,728,30,4
2015-09-14,2015-09-19,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2015,9,14,5 days,119.38100084616687,0,0,9,2015,3,0,0,3.9787092186231763,216.35788897672376,308,63,5
2015-09-14,2015-09-19,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Labels,Avery 51,20.16,2015,9,14,5 days,119.38100084616687,0,0,9,2015,3,0,0,3.052112606990099,216.35788897672376,308,8,5
2018-04-21,2018-04-25,Second Class,Consumer,Houston,Texas,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,2018,4,21,4 days,119.38100084616687,5,1,4,2018,2,0,0,4.587657734236793,216.35788897672376,374,73,4
2016-11-21,2016-11-23,Second Class,Consumer,Newark,Ohio,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,2016,11,21,2 days,350.687146701974,0,0,11,2016,4,0,0,5.98595439405932,240.3869806034483,92,38,2
2016-11-21,2016-11-23,Second Class,Consumer,Newark,Ohio,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,2016,11,21,2 days,119.38100084616687,0,0,11,2016,4,0,0,2.826129489167811,240.3869806034483,92,34,2
2016-12-15,2016-12-19,Standard Class,Home Office,New York City,New York,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,2016,12,15,4 days,119.38100084616687,3,0,12,2016,4,0,0,1.4539530095937052,240.3869806034483,891,54,4
2015-12-05,2015-12-09,Second Class,Corporate,Decatur,Illinois,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2015,12,5,4 days,119.38100084616687,5,1,12,2015,4,0,0,3.2509944547496605,216.35788897672376,32,52,4
2015-12-05,2015-12-09,Second Class,Corporate,Decatur,Illinois,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,2015,12,5,4 days,456.40147435190295,5,1,12,2015,4,0,0,6.015532574441682,216.35788897672376,32,60,4
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Phones,AT&T TR1909W,503.96,2015,11,19,5 days,456.40147435190295,3,0,11,2015,4,0,0,6.224479218217454,243.52406695869837,21,12,5
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,2015,11,19,5 days,456.40147435190295,3,0,11,2015,4,0,0,5.016948656152848,243.52406695869837,21,26,5
2015-11-19,2015-11-24,Second Class,Home Office,Monroe,Louisiana,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2015,11,19,5 days,456.40147435190295,3,0,11,2015,4,0,0,3.4011973816621555,243.52406695869837,21,33,5
2017-11-28,2017-12-02,Standard Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2017,11,28,4 days,119.38100084616687,1,0,11,2017,4,0,0,2.0992441689760155,240.3869806034483,42,25,4
2015-08-26,2015-08-30,Standard Class,Home Office,Los Angeles,California,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,2015,8,26,4 days,456.40147435190295,2,0,8,2015,3,0,0,5.180659323079804,226.18461289808917,728,50,4
